pedido_id,cliente_id,data_pedido,forma_pagamento,pix_qr_code,status,canal,origem,transportadora,codigo_rastreio,prazo_entrega_dias,valor_total
8a333bc1-ae71-4fdd-adc2-bd5be7260332,6ee3a224-f93f-4ea4-ab38-b504231d96e3,2024-06-18 18:44:09,PIX,b943db20-617e-4146-b425-88a211caa24d,Entregue,Marketplace,E-mail Marketing,Jadlog,BR7578937019,6.0,439.8
7d7c3129-e179-41ef-a0a2-2693f0cc4e69,4be952f2-d34a-49f5-b8fb-1093050c2074,2023-11-04 02:30:50,PIX,912f018a-6d91-4cb1-99fa-9c67326f7d43,Entregue,Site,Orgânico,Loggi,BR5405080345,8.0,619.8
f1f0a23a-772f-4404-a2bc-19a6995b21a1,b25f3277-6716-46c9-bda4-3561870b96b6,2024-10-09 11:31:12,Cartão de Crédito,,Entregue,Aplicativo,Facebook,Jadlog,BR7836411254,5.0,1099.5
76ef2cb5-9a8c-4f49-b1db-e05d0a88c6e2,5aa378cb-be7b-41f0-b36c-2991a2f3487e,2025-02-22 09:06:09,PIX,d3b3ed62-897b-45ec-beca-dfa4cf0f0d24,Entregue,Site,Orgânico,Correios,BR5511525670,7.0,1459.4
3434a9c7-d6a6-440d-96dc-ca753c8abf5c,e20b9f0e-becd-4d86-8e0e-5eeefea7540f,2024-03-09 10:23:04,Cartão de Crédito,,Entregue,Site,Orgânico,Jadlog,BR1643867756,7.0,419.9
50bc555a-3a7c-429f-bfba-ccbba9c84349,4399a79c-594a-4794-9e25-14a2ce2dc2d9,2023-02-06 01:23:12,PIX,f668c5eb-dd17-4136-bea6-4b4494ce8abd,Entregue,Aplicativo,Google Ads,Total Express,BR7987622868,8.0,519.7
0283f165-85f7-4694-aaf4-a6e03a27e7f0,f8ca863d-0404-4b02-a3b0-eb25e0d6c12f,2024-04-11 19:12:39,Cartão de Débito,,Entregue,Site,Orgânico,Jadlog,BR7114225552,4.0,679.8
86c7b90e-2cbc-4378-919f-4fda36878437,d123a146-7502-44f3-ae2c-a755fb70b005,2024-03-25 03:39:48,Cartão de Débito,,Entregue,Site,Instagram,Correios,BR1377148102,2.0,859.6
71f5626e-50ee-4fbd-aff4-7ba331bad16e,4bbf5f6a-4d71-49df-97b8-baa902d703c7,2026-06-06 23:20:20,Cartão de Débito,,Entregue,Site,Orgânico,Total Express,BR8971026686,6.0,659.6
342899cf-7af6-4742-a955-bc3309523d29,209dfe29-1b70-465b-879c-0df5b718c5f9,2023-08-08 23:53:46,PIX,d6eadd73-b1b5-414f-b65b-32318a5f7d08,Entregue,Site,Facebook,Jadlog,BR2615597208,6.0,919.6
e061ea3c-b012-4720-8c4b-273d10c4ee77,6972464d-3a62-4096-8918-a12aba5d77aa,2025-04-24 14:48:29,Cartão de Débito,,Entregue,Site,Facebook,Total Express,BR4538157528,7.0,589.7
36993514-712b-4c66-97a2-b51b24bd8ab8,3ebcb03c-9ce2-42a0-bcf5-a051c49d9bd3,2025-07-11 20:17:59,PIX,2d9f2ffd-89f5-4520-b21e-1d03f5ea7a6b,Entregue,Site,Orgânico,Jadlog,BR1894502809,3.0,199.9
de9f739d-1bbf-45df-ad56-a201d2e0767c,0dedf90d-c043-4747-bb3f-76a5f5d0be0e,2025-12-24 23:37:27,PIX,05d405a2-8016-4513-b246-462d358f8882,Entregue,Site,Orgânico,Jadlog,BR3136357264,8.0,299.9
f5203789-c128-493e-bfdb-0f6ca62b4e2d,b31fbd06-daa5-4057-bc1d-df394f654c36,2023-03-31 13:00:01,Cartão de Crédito,,Entregue,Aplicativo,E-mail Marketing,Total Express,BR1537081053,4.0,319.8
7d2d5c2b-62c6-4b4d-886c-4d14c8b9434f,a412107d-aaee-44ea-a9da-b66f62450123,2025-04-12 21:54:24,Cartão de Débito,,Entregue,Marketplace,Orgânico,Loggi,BR6326496926,8.0,299.8
87a7a276-0ae0-439a-a7f3-31a5f279001f,97fc796a-2316-4572-b12e-063a70094138,2026-03-30 08:38:22,Cartão de Crédito,,Entregue,Site,Instagram,Correios,BR1652906575,6.0,649.7
b63376d3-4282-4174-91ca-ef0ecefbd392,dd6b272b-7886-4b8a-9709-221f43a1e7ea,2026-05-03 00:01:58,Cartão de Débito,,Entregue,Aplicativo,Orgânico,Correios,BR7061463338,6.0,809.5
c700fde6-6ac9-4789-af8e-6cedb5996e83,79580480-ef90-4347-bc0e-3906e62ed8de,2023-09-11 21:03:21,Cartão de Crédito,,Entregue,Site,Instagram,Correios,BR4581336213,5.0,829.6
c4478a1f-0fdb-4cf9-96eb-5c3304f338ba,a08f6899-8cdc-48a8-8aff-22959fd22ed8,2022-11-02 08:43:07,PIX,0b7e1d7b-7221-4ef0-a944-c1f9f89de1bf,Entregue,Aplicativo,Google Ads,Loggi,BR2574876545,4.0,899.5
9925a1ec-3419-45dc-bdf7-2c0b49a0e14b,8330b191-05b6-43fd-ae86-649d9318895e,2025-10-16 19:21:48,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Jadlog,BR4895609611,6.0,249.8
a3fd7050-5a2d-4693-8406-3171119e5c8f,c0211c74-0ca5-4998-9b18-e70e7878642e,2023-02-03 23:47:09,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Correios,BR5785903053,10.0,109.9
672b02b5-967e-434d-841e-efef61bddf77,cf07d8c6-883b-4b47-92d2-dad56b74701d,2024-01-13 12:59:48,Cartão de Crédito,,Entregue,Aplicativo,E-mail Marketing,Jadlog,BR5605101442,8.0,79.9
f22bac36-f3bd-43b0-a0c1-9c1ef3f16dba,780c77aa-35e6-41a7-852b-fcc41d23e9e6,2026-04-20 23:19:21,PIX,c1df347b-c804-4bfc-aac0-8881155e83c2,Cancelado,Site,Orgânico,,,,859.7
588abdb5-d5c6-4272-b19e-387c2dfc227d,df9ff50e-cb71-4f30-b5b5-8dff90792f40,2024-10-25 09:12:27,Cartão de Débito,,Entregue,Marketplace,Orgânico,Jadlog,BR6213034136,7.0,439.8
0a9263c7-a15b-4750-bd0e-f0db77538a8f,60cc4010-e5bb-4e36-b24f-5320d56d1f50,2025-07-19 03:56:41,PIX,8da1bca4-77af-40ec-b69c-80372b6373d9,Entregue,Site,Facebook,Loggi,BR4978370058,4.0,699.7
e21bdb03-44dc-4810-abfb-aa63eee740a5,8511163b-e35d-47e5-828d-bff9693b2a6f,2022-12-23 06:58:02,PIX,68ed36c9-cd9a-488f-9b4d-97258e713ab1,Entregue,Marketplace,Orgânico,Loggi,BR0698670389,5.0,869.7
bd143f6b-6992-48b2-9bfa-96ae4408eeac,153bc2ec-7252-4f4d-bddb-784781a05c17,2023-06-06 02:15:45,PIX,9ec2ad6a-2bb8-4d97-9dcc-b775231d5a1a,Entregue,Marketplace,Google Ads,Correios,BR6756492938,8.0,599.7
2a7dd36b-78f6-41eb-80f7-f56f9765408f,29d76d30-8930-4f06-a749-308107c85099,2026-03-16 13:18:38,Cartão de Crédito,,Cancelado,Marketplace,Facebook,,,,219.9
d42abb66-71bf-4e3b-ad8f-235cf23e37fe,755201fc-703d-4318-a534-4f1c1497ba60,2023-09-10 14:43:43,PIX,5ceee762-4f53-4a43-a82b-1c57d46df690,Entregue,Site,Google Ads,Total Express,BR0491166281,8.0,239.9
364412a3-d523-4a56-b14d-b2caa8b713c8,184d1ab9-5ab9-4ba0-a333-7f23bd48fd3a,2026-04-19 12:02:01,PIX,52ca4f9d-01d7-4799-b2b7-49edde04ede7,Entregue,Site,Orgânico,Correios,BR5489215520,9.0,839.8
ca5e362a-d6cf-4d7c-8e0c-3f647288146a,88284bed-e9d5-45d0-9c8c-14ac1c0a41ff,2025-01-12 13:32:48,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Correios,BR4988697868,5.0,279.8
73906c0f-9835-48ff-98be-6210e3dea6e4,514bbb21-a291-4d72-88eb-48752b9e0d4b,2025-01-23 10:59:07,Cartão de Crédito,,Cancelado,Site,E-mail Marketing,,,,599.7
d61241c7-8285-437f-aa40-8a1b05cf9cd6,75882083-3355-4b5d-8a36-2bb6c5d8e564,2025-04-13 10:55:34,PIX,9651742b-01fa-4af7-ba26-8c238eebd901,Entregue,Marketplace,Orgânico,Loggi,BR2011832263,5.0,679.6
45600e07-5de6-410a-a36f-e2511b568147,ef3ef93c-caf0-4e5f-898b-3f5086c4320c,2026-03-02 18:21:47,Cartão de Crédito,,Entregue,Site,Orgânico,Jadlog,BR3651458388,4.0,1399.5
29abc897-bc70-43d9-ba1b-9de0db573fda,561a4f37-69af-4cc1-b344-af1669ab973c,2023-05-15 00:46:22,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR9185150889,5.0,879.7
d1fa73d3-0aa9-40d2-97ea-04b7823c059a,f8774ad6-43d9-471d-a9d0-c727893b8d9c,2024-04-11 10:17:51,Cartão de Crédito,,Cancelado,Site,Facebook,,,,359.8
fe707394-5992-48b7-b67d-4ee13344b2a8,5d8db4bd-af10-4831-be2a-5ad07ae6f7cc,2026-07-19 08:46:41,Cartão de Crédito,,Entregue,Site,E-mail Marketing,Jadlog,BR1340905528,8.0,599.7
1a3473d3-e745-4069-82a9-0916c67852cc,f3d29faa-6905-4402-a1dc-56473a3402c8,2026-05-18 02:53:31,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Jadlog,BR0517275860,2.0,239.8
3cab12d0-e777-4b3c-96ce-c1445c5e7ccb,c300195a-7730-43ea-8904-a315240032e4,2023-02-08 22:52:28,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Loggi,BR5074539362,3.0,219.9
bf6a033d-07c0-4523-86ef-3698894bb88c,e8a55abe-db41-48ba-9046-eadfe43f3d21,2024-03-22 00:45:31,PIX,d237e1c3-af03-48ab-bcdb-08f3fa978263,Entregue,Aplicativo,Orgânico,Correios,BR3761403845,6.0,1239.6
08ef0cdf-5d15-4f4e-962e-85d7cc1a2fb3,04dfa391-168e-498f-809e-8b026fda5c45,2026-04-04 10:47:36,Cartão de Débito,,Cancelado,Site,Instagram,,,,879.6
81161f7b-b2e5-4c25-967f-da30b7797df3,aa309c4b-c45a-4f9e-bf1a-a14ccd598d4e,2025-04-08 15:39:20,Cartão de Crédito,,Cancelado,Aplicativo,Facebook,,,,979.6
0a047b34-f140-4a94-b320-342fc7929b69,8330b191-05b6-43fd-ae86-649d9318895e,2024-10-03 18:54:40,Cartão de Crédito,,Entregue,Site,Facebook,Total Express,BR3924749004,4.0,419.9
e0f3fec9-77c8-4a82-ba74-97ae7498f448,bf0900f1-f229-4d2d-935c-82b715be239a,2022-11-25 04:19:15,Cartão de Crédito,,Entregue,Marketplace,Facebook,Loggi,BR2398105002,10.0,559.7
8264853e-d38d-4933-a234-82cf328368b9,bc76aab8-8128-45c6-ba0c-d942d8e61832,2022-11-18 22:09:44,PIX,df54f468-ca64-405d-8506-d7c9b51faf46,Entregue,Marketplace,Orgânico,Jadlog,BR0142378367,8.0,1139.5
6b761d5c-54b8-423f-9372-6df1e9230dd0,e48fe8cd-fabc-4079-b62b-e7bf2d90c8b3,2026-02-07 01:06:23,PIX,29308cf3-7286-4042-b9a9-926d22e9d34e,Entregue,Site,Instagram,Correios,BR7966811864,8.0,1539.4
ec3fa348-3738-4506-befa-507e1d89fe30,1c874404-7acc-42b2-8d20-05f0a62224c8,2025-08-31 05:07:43,PIX,b8ae8273-5eca-40fb-a955-65ee531e00d9,Entregue,Aplicativo,Orgânico,Correios,BR0984466731,10.0,179.9
ee20e595-e321-4e12-aa2b-a75252db7699,559a84f5-822f-4d8f-b058-23f1de93c5f3,2025-10-01 03:46:18,Cartão de Débito,,Entregue,Site,E-mail Marketing,Loggi,BR3870896518,8.0,319.8
1ff5ce07-b3d1-44f3-b862-313b01e4467c,d9bfcb0e-e841-436d-8ef4-c2069f979a80,2022-07-28 01:45:15,Cartão de Crédito,,Cancelado,Aplicativo,Google Ads,,,,219.8
f5f144c0-b93c-4649-ac8b-3e4dc697e5a3,22da0ff9-464c-48f6-a986-ad49a0c93404,2023-09-26 23:17:31,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR0197175925,4.0,1419.5
88b617b2-7a00-4599-a3eb-adb4c6a9355a,d6dca17a-bbaf-447d-b6b9-287768137429,2024-04-04 01:16:18,PIX,f8c42181-a8c3-4577-8307-2d780db2cc79,Entregue,Site,Facebook,Total Express,BR7694447341,6.0,179.9
d1ffcb64-f3fb-43ec-9e49-7b2bbcc73ebc,184d1ab9-5ab9-4ba0-a333-7f23bd48fd3a,2023-12-22 17:25:06,Cartão de Débito,,Entregue,Aplicativo,E-mail Marketing,Loggi,BR1493095367,4.0,1359.5
349887df-bf8f-4cbe-acdc-ecd1ec0c0545,76689e53-549c-43c9-b6ac-436b54f90ed8,2026-04-02 05:35:10,PIX,711ad6b6-8f84-4b20-b493-7bed9f584af3,Entregue,Aplicativo,Facebook,Loggi,BR6791771877,6.0,719.8
ce68f63c-1848-4142-a1b1-f8a6a2ba3013,97d4412f-020e-4fa5-b1d9-0ec08cbd87cc,2023-02-10 10:37:24,Cartão de Débito,,Entregue,Marketplace,Instagram,Loggi,BR8938717906,6.0,339.8
9af9898d-014d-466f-90b7-e2fc2ca0b6f8,0e97a0be-e947-4395-80ed-f1fb3972e1f0,2022-11-21 09:25:12,PIX,4d96154f-2ba4-4c1a-b2b1-0e80618e6ff3,Entregue,Aplicativo,Instagram,Total Express,BR7564167549,10.0,919.6
2e668586-a687-4367-8712-b521c31161d9,aebe3dad-a7c9-427d-a135-d42a89c02add,2024-09-07 19:21:54,PIX,d686e867-f51c-4d37-8e87-35a44039433a,Entregue,Site,Orgânico,Correios,BR7915223874,3.0,399.8
8ee24f98-2820-4ceb-8479-c55ed0609943,17b5ae6c-37cb-465e-a649-572732041290,2024-12-08 08:43:37,Cartão de Crédito,,Entregue,Site,Instagram,Correios,BR7803735171,7.0,419.9
763f6423-830e-4cc5-8a15-133f82a40ebb,a26750fe-f6a9-4fad-8837-bbd5014fa55e,2026-06-27 19:34:25,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Correios,BR8825699446,9.0,559.7
2657349a-9307-43e5-bf9b-71e994e7c35d,440edfdf-b2f1-4148-bfb5-3650557e3a1e,2025-08-08 21:16:51,PIX,8933f6ee-ab98-4511-beee-e70e99b7bf53,Cancelado,Marketplace,Instagram,,,,519.8
629a498a-43d4-47d8-bca9-8d63bbb370d5,e49e84bd-ca92-4c6d-a6cf-ff8d6fe8f78b,2026-05-17 13:21:40,PIX,3efb50ed-3809-42ce-be15-0b9be33c87a1,Entregue,Aplicativo,Orgânico,Total Express,BR0013396051,4.0,699.6
3e2d4f56-c257-4319-8e30-d126eadfab1b,5eb0bd7d-cd96-49c4-8e9c-53b1d89c891f,2024-10-25 15:45:44,Cartão de Débito,,Entregue,Site,Google Ads,Total Express,BR3612986032,6.0,1239.6
d54c7c1c-c87b-439f-959d-a1589e739cfc,a50f3107-5c7c-41c1-9b25-8c7c6ab4a9bf,2024-12-05 02:30:29,Cartão de Crédito,,Entregue,Site,Facebook,Loggi,BR7976027058,5.0,529.8
3a586959-1c03-463e-9292-6e083a90c357,607546ac-ddec-4b63-801f-c63099e818a3,2024-07-24 05:21:17,PIX,b297b3c7-7e5c-43fb-84ba-2650cef625b1,Entregue,Aplicativo,Orgânico,Correios,BR5017603465,9.0,729.6
0393518a-1a89-4727-932d-94a395c3114b,90b3a98c-ea56-4d4a-a231-14f11e156af4,2024-02-07 04:11:19,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Loggi,BR4905994125,9.0,439.6
f650db4b-4288-4191-85ca-b26684c7ea78,0b66c649-5523-4167-8115-1d92768fe92b,2023-08-07 05:03:31,Cartão de Débito,,Entregue,Site,Google Ads,Jadlog,BR9892226764,7.0,629.7
75880752-9d7f-4ed8-a614-167dfdef7a9c,11c45260-72b9-4466-ba1a-94fb6a90ed0f,2022-09-05 16:20:56,Cartão de Débito,,Entregue,Aplicativo,Google Ads,Jadlog,BR6255114061,4.0,969.6
57f7468e-8c5a-4a2c-8461-2bf169beaecc,4ba296ea-a6a5-4bc0-bf0a-da0b3f8d6ab2,2026-06-03 16:03:55,Cartão de Crédito,,Entregue,Marketplace,Google Ads,Loggi,BR3308756518,4.0,1079.5
08531ec2-1d79-4826-ae54-6fc4c8cd5147,eaf28dcc-4878-4f15-8e38-31e6970ff6c7,2026-06-08 08:10:46,Cartão de Débito,,Entregue,Aplicativo,Instagram,Correios,BR0190513143,9.0,199.9
1f6943b8-5a14-4e10-b317-8e4d16afe090,0939c8f6-9a55-47c2-8aab-d305db1bfcf0,2024-01-24 04:12:25,PIX,0f15decf-b2d4-4365-b82f-081ac6e2820a,Entregue,Marketplace,Instagram,Loggi,BR4737069618,4.0,1319.5
9576020b-ab41-4fda-852f-9c53c6825fb7,8ff71c26-1c16-48b3-8091-791855430313,2025-04-19 07:36:13,PIX,31eed53a-e33d-48fc-a183-9cb0e8770edd,Entregue,Aplicativo,Google Ads,Correios,BR5575554951,5.0,499.7
75c01a0b-0cfc-4e57-8015-947e4aff6a32,cc764c5b-6bea-418e-9478-c5cd51c41e6e,2025-09-27 05:36:15,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Loggi,BR4497367441,8.0,1279.5
16b4b3ed-acd8-4ba3-8428-2d8ce48786c3,889c9bf2-6f18-4f1b-b57b-79413c629db6,2026-02-04 13:59:25,Cartão de Débito,,Entregue,Marketplace,E-mail Marketing,Jadlog,BR8481872838,10.0,219.9
451d8fb4-be49-42e3-ba15-d9783f5cb40e,968e6aa7-9062-4ed8-8845-6a93dfb928cb,2025-02-18 10:19:12,Cartão de Débito,,Entregue,Aplicativo,Google Ads,Jadlog,BR0313247057,10.0,599.8
0539e014-29ba-44fb-be01-9490d90ad737,edfb5e11-baf6-459f-a8cc-817a3f335e24,2024-11-24 02:02:58,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Total Express,BR4891603799,5.0,699.5
d37822e8-e5aa-4e44-ad19-5ad11a6037f2,24439432-fb5c-4105-a9fe-252679bf75f6,2025-03-28 04:04:30,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR3213776270,7.0,799.6
8ad255b2-f9f2-45dc-a51f-9a8904acb0f4,2eaa9244-bb97-42bd-abbb-cfd70d466f85,2025-10-13 23:59:06,Cartão de Crédito,,Entregue,Marketplace,Facebook,Total Express,BR8190753697,9.0,1189.6
e291acc5-0745-49f5-ab61-5f26ffa7dfae,13abed1b-2416-4e03-9032-2b3d9d84ab61,2024-08-20 19:55:58,Cartão de Crédito,,Entregue,Site,Orgânico,Loggi,BR9590631977,5.0,479.8
b7203e5d-b5e1-4afa-b5c4-6a22edad70a4,ed82db92-304c-4edf-89a9-337d0f7bf0af,2024-02-23 20:57:42,Cartão de Crédito,,Entregue,Aplicativo,Facebook,Jadlog,BR4162732101,2.0,79.9
2ab81e47-874b-4737-a12e-7df38fd54608,6e56530d-5777-4e37-9087-4935173fc666,2024-10-28 16:19:10,PIX,5011dad6-df5f-46ef-80f8-8aca533f429a,Entregue,Marketplace,Orgânico,Loggi,BR7915556536,10.0,559.7
97d83901-43c6-4d46-9db6-0828525ec017,a6c97368-bc4e-4e09-8e3f-29bbeb7d0b0b,2023-05-27 17:30:24,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Total Express,BR4094934485,2.0,319.8
754a8bc5-1bb8-44c1-8dd4-78de628b3e74,0b2f4c3d-2870-4bb6-8856-af4e9cb86365,2024-06-21 15:35:07,PIX,1e684b73-b4c5-4639-ae3d-c50fb12320c4,Entregue,Site,Google Ads,Correios,BR0305588211,8.0,1059.5
32f1dbb1-4959-4139-9923-589eb42e890f,02e0f4e3-22ab-4f5f-8042-b33fdc5d0bd9,2023-05-12 12:29:04,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Correios,BR3217985891,8.0,1479.4
af7a3f25-8ef5-43f3-890b-22efa1126958,e1cbd103-7a74-4f5a-b920-1f428aa1554e,2023-06-14 02:05:00,PIX,5d2eb588-c6f8-4bec-9dbe-49cd5d8913e7,Entregue,Site,Orgânico,Total Express,BR5209547981,5.0,679.5
e9223f61-36d4-4ed4-8231-8c265e935355,046ae125-59a6-43b7-950d-deacffe179ed,2024-02-11 20:45:41,Cartão de Crédito,,Entregue,Marketplace,E-mail Marketing,Loggi,BR5643351693,6.0,1159.6
fccc0d15-86f0-4762-b41b-6c686dd48d7a,6b992061-fee4-4aba-af00-ee51121971c3,2024-04-15 11:11:13,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Jadlog,BR5345196295,7.0,509.8
ae54ae7a-21dd-4ad7-a3cb-21fa41b7f29e,0b2f4c3d-2870-4bb6-8856-af4e9cb86365,2024-03-28 20:38:32,Cartão de Débito,,Entregue,Site,Google Ads,Loggi,BR4971339170,6.0,1159.5
219bb32c-e0c8-42d9-8686-49735bd119d5,eccf0569-770b-4f08-8f9e-e896a953c967,2026-01-14 12:39:25,Cartão de Crédito,,Entregue,Aplicativo,Google Ads,Correios,BR7690280178,9.0,609.7
3d27101c-3120-4dd4-a89e-0b33e8efad4f,52bd0006-d31e-4b4e-a9d1-e9aeeb060b54,2025-08-21 13:35:00,PIX,2ddc42d1-d281-4e7a-8bb7-948854db328e,Entregue,Aplicativo,Orgânico,Loggi,BR1772136037,2.0,659.8
2c69387a-5c99-407a-a347-a68a5be1f976,f8a63b21-9ae3-472e-8204-785a75d365dc,2022-08-10 12:15:24,Cartão de Crédito,,Entregue,Site,Instagram,Total Express,BR3442448108,3.0,239.8
17c7ca04-96ed-4240-8a54-76adfbfc90cf,bf0900f1-f229-4d2d-935c-82b715be239a,2023-01-28 20:06:42,Cartão de Crédito,,Entregue,Aplicativo,Instagram,Total Express,BR9342109707,5.0,419.9
bdeb6637-5080-4230-afd5-08a1ad3a686a,1eb7fc24-1ff9-45ed-8c14-ec5ad66ec58f,2024-12-28 16:41:20,PIX,5271e831-a820-44ae-bad7-7c88827a805c,Entregue,Site,Facebook,Jadlog,BR8143498629,9.0,959.5
d24aa60e-94e9-46a3-b3c9-c9a8b21cd857,0291f43d-0d10-4254-b3ce-6a4c4811f214,2023-04-03 09:35:25,Cartão de Crédito,,Entregue,Aplicativo,Facebook,Loggi,BR9801125320,9.0,159.9
b027dbc8-8260-461e-986b-311f261a4def,1f084ac1-2c71-4bf5-a2f9-b87d71c080cd,2025-02-21 18:19:07,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Jadlog,BR5743699093,9.0,649.8
3b0e6c7a-0c70-4172-8db1-2fc63de27e6f,85ee7e8a-5018-4fba-9a14-c221a8c73b1c,2026-06-09 05:33:14,Cartão de Débito,,Entregue,Marketplace,Orgânico,Total Express,BR5014993820,3.0,779.6
c58f1a52-3035-4a91-8a41-1e15163e3260,e3a731c2-3a88-47c0-964d-14780574ce13,2023-04-11 08:06:55,PIX,0b4088dd-da87-4ed5-b1cf-87b8c495beeb,Entregue,Site,Google Ads,Loggi,BR9035891194,6.0,659.8
e2b03be3-f1f6-4080-923b-5a36bf0b06ab,980dcaeb-e20a-4a1a-a10f-a64666a0998d,2024-07-23 00:18:24,PIX,dbf4d26a-efcb-4ee5-afb3-14fa3a043d7f,Entregue,Site,Google Ads,Total Express,BR1214830292,10.0,219.9
a3fc5fc6-4e7f-4515-ad9b-c0b29c8fd9d0,7e3ca46f-97bc-41d8-8860-5cee5fc4dfa9,2023-07-24 12:35:15,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Correios,BR5373368702,3.0,609.7
7a13cfdc-4075-4b2f-9156-50f098e4fe4a,a08f6899-8cdc-48a8-8aff-22959fd22ed8,2024-06-06 10:21:51,Cartão de Débito,,Entregue,Site,Instagram,Total Express,BR9907955736,3.0,389.6
92c74006-8b70-4700-b2a5-615a2f1dcf84,0d3f74aa-30e1-4781-9bcb-6abbcf945f20,2024-10-24 11:23:54,PIX,292487fe-7d41-49e3-9d4b-2ff7c324c86e,Cancelado,Site,Orgânico,,,,939.5
00e72ef1-d85e-477c-befd-78aa702e6e3f,28e8e424-316a-4824-b20b-28ed5963e6a3,2025-12-14 04:21:30,Cartão de Crédito,,Entregue,Aplicativo,Orgânico,Jadlog,BR3381245826,8.0,439.7
934f4eb6-6e17-4508-bd76-a8f20a358188,b61b6b45-56a7-4c71-9d11-9a613d9d8989,2022-08-27 01:01:45,Cartão de Débito,,Entregue,Site,Google Ads,Loggi,BR0036022007,3.0,839.8
994efb41-79e3-4f3c-a4ad-6b0906bcb872,e3a731c2-3a88-47c0-964d-14780574ce13,2024-01-27 12:45:06,Cartão de Crédito,,Entregue,Site,Google Ads,Total Express,BR0127935732,7.0,599.7
3922c11b-38fc-41c8-8655-28b7646f97a9,66303531-4834-494b-b353-9dd2ce92adc3,2024-10-11 01:59:27,Cartão de Crédito,,Entregue,Aplicativo,E-mail Marketing,Total Express,BR4760369394,7.0,559.8
32d599e4-0e64-4750-b772-4460dc15f6e1,28e5fd34-05c3-4abf-b643-91a16eb71efa,2025-10-23 13:10:37,Cartão de Débito,,Entregue,Site,Orgânico,Correios,BR4994393669,7.0,439.8
d93c9958-7738-4518-8843-4cf089a880e8,5412aeba-1651-453f-9adb-d089f7843fa5,2024-11-22 21:12:03,PIX,6c32a193-221c-46e5-b61f-e908e6f544b3,Entregue,Site,Orgânico,Loggi,BR8651107649,6.0,359.9
7b5734be-543a-4af5-9abc-36b3d5349501,644b1e00-26ec-49d5-9f56-3228ce976aff,2026-01-12 11:54:01,PIX,988f4038-c47a-43a3-a678-ca2bde09b4a1,Entregue,Site,E-mail Marketing,Loggi,BR5563411944,3.0,779.7
11009871-f70b-48dd-a6ac-aed54157b83d,bfef7b92-fa5e-418c-ac7c-77571947fbd8,2024-08-26 01:14:06,Cartão de Crédito,,Entregue,Site,Instagram,Jadlog,BR2444605495,2.0,779.6
a4d045eb-f24d-44b6-8086-6a76c49fe463,7d26ef1d-f24b-49b3-9eb3-a5c8e93ffc98,2024-09-16 18:48:19,Cartão de Crédito,,Entregue,Marketplace,Orgânico,Jadlog,BR4627063032,4.0,979.6
58a4b0b8-801d-4058-ade4-e8b5e5ed0bca,e01596bc-8bd2-46bb-a4bf-974fb07acc49,2024-06-23 04:14:16,PIX,97ce8e97-d221-4821-a820-0a47a6961dae,Entregue,Marketplace,Facebook,Correios,BR8894957327,8.0,79.9
3c8ed0d3-2688-4244-8982-61ce44766f03,5bab1575-face-4294-98ad-24dd15cd5e92,2024-07-21 00:10:56,Cartão de Débito,,Entregue,Site,Facebook,Loggi,BR6372679397,10.0,519.7
92962c73-5303-4827-9bf9-bb9e729648e1,7425a8fc-63f3-4965-8f0d-84b9763666e4,2023-04-15 12:58:59,Cartão de Crédito,,Cancelado,Aplicativo,Instagram,,,,79.9
58732ce5-c1c0-42e8-aaa4-71bb613edfe4,88ed9c77-1dcf-492c-b2f9-cd490488e1cc,2024-01-02 16:52:16,PIX,cd71ee4a-fd1f-4a57-8479-d0ea79ffed6b,Entregue,Site,Google Ads,Jadlog,BR9925796807,5.0,659.7
2d238d7b-ba1d-45be-b10c-760bc9181264,78eaa3d5-0e82-4c0b-9e75-285cd6cefcc6,2022-09-25 08:20:18,Cartão de Crédito,,Entregue,Site,Orgânico,Loggi,BR0232623520,3.0,179.8
1f8d5cb0-1022-4260-857b-c50d409ed555,926b00fb-0149-4145-af2c-15b6e6e9b8c9,2026-02-14 11:21:22,PIX,0c1b4ec7-abfe-4a47-8f69-885e1fdfdddc,Entregue,Site,Instagram,Jadlog,BR3333349713,2.0,1459.5
e4ac2c2a-137a-4f66-99b8-06ca433630cc,2bf256bf-38e2-4fe1-9370-e137e5bb850b,2022-10-06 23:32:04,PIX,9baadfb6-8a5c-4e6b-8ffc-8dd5f774b252,Entregue,Marketplace,Orgânico,Total Express,BR2357206990,8.0,719.8
